,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_max_depth,param_max_features,param_max_leaf_nodes,param_n_estimators,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score
71,1.0936913967132569,0.021559771112357972,0.022404909133911133,0.0013567262652699023,6,log2,9,50,"{'max_depth': 6, 'max_features': 'log2', 'max_leaf_nodes': 9, 'n_estimators': 50}",0.7147667147667147,0.708032708032708,0.7068302068302068,0.7158489658489658,0.6993746993746994,0.708970658970659,0.005974095683833871,26
72,2.150100326538086,0.03519324238235285,0.03580760955810547,0.0007483919777938015,6,log2,9,100,"{'max_depth': 6, 'max_features': 'log2', 'max_leaf_nodes': 9, 'n_estimators': 100}",0.713924963924964,0.7068302068302068,0.7104377104377104,0.7177729677729677,0.701058201058201,0.7100048100048099,0.005762277355581509,15
73,5.329489707946777,0.06892222563467441,0.07461514472961425,0.0013590624402895313,6,log2,9,250,"{'max_depth': 6, 'max_features': 'log2', 'max_leaf_nodes': 9, 'n_estimators': 250}",0.7123617123617123,0.7075517075517076,0.708032708032708,0.715007215007215,0.6993746993746994,0.7084656084656086,0.00532239584170196,31
74,10.640460443496703,0.272245646735412,0.13943204879760743,0.001356452677271647,6,log2,9,500,"{'max_depth': 6, 'max_features': 'log2', 'max_leaf_nodes': 9, 'n_estimators': 500}",0.711038961038961,0.7076719576719577,0.7101972101972102,0.7163299663299664,0.7021404521404522,0.7094757094757095,0.00462611449294645,20
75,2.3406834602355957,0.17621130077842811,0.016603851318359376,0.0035562862098907277,6,,3,25,"{'max_depth': 6, 'max_features': None, 'max_leaf_nodes': 3, 'n_estimators': 25}",0.6951659451659452,0.6916786916786917,0.6958874458874459,0.7005772005772006,0.683020683020683,0.6932659932659934,0.0058552795282174885,85
76,4.352086114883423,0.0990948663997388,0.016003513336181642,0.000632862339817267,6,,3,50,"{'max_depth': 6, 'max_features': None, 'max_leaf_nodes': 3, 'n_estimators': 50}",0.6951659451659452,0.6916786916786917,0.6958874458874459,0.7005772005772006,0.683020683020683,0.6932659932659934,0.0058552795282174885,85
77,8.580812883377074,0.11843283824739077,0.022605276107788085,0.0013570707914729654,6,,3,100,"{'max_depth': 6, 'max_features': None, 'max_leaf_nodes': 3, 'n_estimators': 100}",0.6951659451659452,0.6916786916786917,0.6958874458874459,0.7005772005772006,0.683020683020683,0.6932659932659934,0.0058552795282174885,85
78,21.785559225082398,0.7204835927130323,0.04361028671264648,0.0013573452549394147,6,,3,250,"{'max_depth': 6, 'max_features': None, 'max_leaf_nodes': 3, 'n_estimators': 250}",0.6951659451659452,0.6916786916786917,0.6958874458874459,0.7005772005772006,0.683020683020683,0.6932659932659934,0.0058552795282174885,85
79,44.00960750579834,0.9877661053115934,0.0772170066833496,0.0007484811668662019,6,,3,500,"{'max_depth': 6, 'max_features': None, 'max_leaf_nodes': 3, 'n_estimators': 500}",0.6951659451659452,0.6916786916786917,0.6958874458874459,0.7005772005772006,0.683020683020683,0.6932659932659934,0.0058552795282174885,85
80,3.376913595199585,0.05590890127164282,0.015404415130615235,0.0004896317883780847,6,,6,25,"{'max_depth': 6, 'max_features': None, 'max_leaf_nodes': 6, 'n_estimators': 25}",0.7087542087542088,0.7059884559884559,0.7058682058682059,0.7146464646464646,0.7049062049062049,0.708032708032708,0.003546868976371485,32
81,6.824999856948852,0.16324561314647126,0.021604537963867188,0.0017439583125984774,6,,6,50,"{'max_depth': 6, 'max_features': None, 'max_leaf_nodes': 6, 'n_estimators': 50}",0.7082732082732083,0.7055074555074555,0.7063492063492064,0.7146464646464646,0.6962481962481962,0.7062049062049062,0.005919140402745254,39
82,13.07918963432312,0.04252833989446765,0.03300786018371582,0.0016740536991945746,6,,6,100,"{'max_depth': 6, 'max_features': None, 'max_leaf_nodes': 6, 'n_estimators': 100}",0.7071909571909571,0.7055074555074555,0.7138047138047138,0.7146464646464646,0.7051467051467052,0.7092592592592591,0.004121896288729365,24
83,32.90779452323913,0.2509123097894998,0.06741480827331543,0.0014966119811296607,6,,6,250,"{'max_depth': 6, 'max_features': None, 'max_leaf_nodes': 6, 'n_estimators': 250}",0.7071909571909571,0.705026455026455,0.7065897065897065,0.7146464646464646,0.7032227032227032,0.7073352573352573,0.0039057416766372175,36
84,66.0687653541565,0.9910496761050791,0.12822942733764647,0.002314806298328488,6,,6,500,"{'max_depth': 6, 'max_features': None, 'max_leaf_nodes': 6, 'n_estimators': 500}",0.7071909571909571,0.7055074555074555,0.7074314574314574,0.7146464646464646,0.7032227032227032,0.7075998075998076,0.0038311318425665983,33
85,3.770562028884888,0.03475657651423756,0.016003799438476563,0.0006324876957187238,6,,9,25,"{'max_depth': 6, 'max_features': None, 'max_leaf_nodes': 9, 'n_estimators': 25}",0.7144059644059644,0.7063492063492064,0.7153679653679653,0.7193362193362194,0.7073112073112073,0.7125541125541124,0.004966548333418283,2
86,7.436511135101318,0.05100522477737714,0.023005104064941405,0.0006325607257073322,6,,9,50,"{'max_depth': 6, 'max_features': None, 'max_leaf_nodes': 9, 'n_estimators': 50}",0.7124819624819625,0.7070707070707071,0.714045214045214,0.7193362193362194,0.7063492063492064,0.711856661856662,0.004782509195471095,9
87,14.882409000396729,0.052897938247776666,0.0406095027923584,0.0038789374587255843,6,,9,100,"{'max_depth': 6, 'max_features': None, 'max_leaf_nodes': 9, 'n_estimators': 100}",0.7145262145262146,0.7079124579124579,0.7148869648869649,0.7181337181337182,0.7074314574314574,0.7125781625781625,0.004201119991597581,1
88,37.075017833709715,0.4774315438367315,0.07861866950988769,0.0010195617288883603,6,,9,250,"{'max_depth': 6, 'max_features': None, 'max_leaf_nodes': 9, 'n_estimators': 250}",0.7124819624819625,0.7087542087542088,0.7136844636844637,0.7183742183742183,0.7073112073112073,0.7121212121212122,0.0039024823233066836,7
89,73.53909130096436,0.23276526951637147,0.1526343822479248,0.0037743324000966256,6,,9,500,"{'max_depth': 6, 'max_features': None, 'max_leaf_nodes': 9, 'n_estimators': 500}",0.7124819624819625,0.7083934583934584,0.7145262145262146,0.7178932178932179,0.7070707070707071,0.7120731120731121,0.0039654106740598825,8
